Product_Name,Sales,Profit,Quantity,Profit_Margin_%,Category
Okidata B400 Printer,1029.6,115.83,3,11.25,Needs Attention
"Ibico Hole Reinforcements, Recycled",1029.49,272.03,160,26.42376322256651,Needs Attention
"Ames Manila Envelope, Set of 50",1027.104,84.804,48,8.256612767548368,Needs Attention
"Ames Peel and Seal, Set of 50",1024.4612,-129.6188,82,-12.652387420821793,Needs Attention
Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,1023.3520000000001,-9.303200000000004,6,-0.9090909090909094,Needs Attention
"Stiletto Box Cutter, Serrated",1022.2443000000001,358.2543,37,35.04585938997165,Needs Attention
"Enermax Parchment Paper, Premium",1018.818,42.988,79,4.219399343160408,Needs Attention
"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",1016.7919999999999,453.7624,28,44.626865671641795,Needs Attention
"Eaton Memo Slips, Multicolor",1016.3125,-21.527500000000007,95,-2.1181969128589886,Needs Attention
"Sauder Forest Hills Library with Doors, Woodland Oak Finish",1014.174,-418.548,10,-41.26984126984127,Needs Attention
"Novimex Removable Labels, Adjustable",1010.9594,117.9594,129,11.668065008347517,Needs Attention
"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",1010.7819999999999,150.542,10,14.893617021276597,Needs Attention
"Acco Index Tab, Economy",1010.7552,338.8752,120,33.526931150094505,Needs Attention
"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",1007.979,43.1991,3,4.285714285714286,Needs Attention
WD My Passport Ultra 1TB Portable External Hard Drive,1007.4,33.81,17,3.356164383561644,Needs Attention
Bevis Rectangular Conference Tables,1007.262,-586.8396,13,-58.2608695652174,Needs Attention
Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,1007.152,342.56419999999997,34,34.01315789473684,Needs Attention
"Ames Peel and Seal, with clear poly window",1004.796,238.946,56,23.780548489444623,Needs Attention
"Eldon ""L"" Workstation Diamond Chairmat",1002.936,-267.44960000000003,19,-26.666666666666668,Needs Attention
Tenex B1-RE Series Chair Mats for Low Pile Carpets,1002.364,124.6058,23,12.431192660550458,Needs Attention
"Acme Ruler, High Speed",1002.043,-95.057,80,-9.486319449364949,Needs Attention
Nortel Business Series Terminal T7208 Digital phone,1000.728,100.0728,9,10.0,Needs Attention
"Eldon Stacking Tray, Erganomic",996.1688,114.2288,44,11.46681164878884,Needs Attention
"Avery Legal Exhibit Labels, 5000 Label Set",995.5642,306.2042,119,30.756851240733646,Needs Attention
"Kraft Clasp Envelope, with clear poly window",995.5088,42.528800000000004,111,4.272066705989943,Needs Attention
"Accos Rubber Bands, Metal",989.688,237.58800000000002,72,24.006353517472174,Needs Attention
"Advantus Light Bulb, Black",984.5004,192.9604,79,19.599829517590848,Needs Attention
"Sanford Pens, Blue",982.4979999999999,87.538,116,8.909738238652903,Needs Attention
"BIC Pens, Blue",981.4644,37.0744,84,3.7774574401272223,Needs Attention
Home/Office Personal File Carts,980.232,198.132,30,20.21276595744681,Needs Attention
"Stockwell Rubber Bands, 12 Pack",976.4918,219.3618,77,22.46427466159982,Needs Attention
"Deflect-O Light Bulb, Black",975.453,172.883,83,17.723355200096776,Needs Attention
"Stockwell Staples, Assorted Sizes",974.2162,299.7562,145,30.768960729661444,Needs Attention
"Advantus Light Bulb, Durable",972.249,80.229,73,8.251898433426005,Needs Attention
"Ames Business Envelopes, Security-Tint",971.9496,56.1996,82,5.78215166712348,Needs Attention
"Kleencut Ruler, Easy Grip",971.3682,58.4982,69,6.022247794399693,Needs Attention
"Acco Index Tab, Durable",970.884,160.054,127,16.485388573712203,Needs Attention
Xerox 1909,970.784,400.976,40,41.30434782608695,Needs Attention
Global Italian Leather Office Chair,969.252,204.3288,8,21.08108108108108,Needs Attention
Hon Every-Day Chair Series Swivel Task Chairs,967.84,12.098,10,1.25,Needs Attention
"Cuisinart Coffee Grinder, White",962.2375,161.80749999999998,33,16.815754946154144,Needs Attention
Xerox 1885,960.8,461.184,20,48.00000000000001,Needs Attention
"Enermax Computer Printout Paper, Premium",960.388,276.558,41,28.796486420071886,Needs Attention
"Memorex Mouse, Programmable",959.9234,-70.3966,44,-7.3335643239866855,Needs Attention
"Binney & Smith Pens, Easy-Erase",959.706,-110.064,100,-11.46851223187101,Needs Attention
"GlobeWeis Peel and Seal, Recycled",959.2269,377.8069,60,39.38660394115303,Needs Attention
"Elite Ruler, Steel",959.2,150.85,97,15.726647206005003,Needs Attention
"Jiffy Manila Envelope, Set of 50",957.0813,216.0413,59,22.572930847149557,Needs Attention
Xerox 1914,956.3040000000001,423.74159999999995,19,44.31034482758619,Needs Attention
"Ames Peel and Seal, Security-Tint",955.0255,50.22549999999999,63,5.259074234143486,Needs Attention
"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",953.82,-63.587999999999994,20,-6.666666666666665,Needs Attention
"Tenex Light Bulb, Black",953.441,6.641000000000002,78,0.6965297275867098,Needs Attention
"Wilson Jones Binder, Clear",953.3888000000001,-131.8312,97,-13.827643035034603,Needs Attention
Belkin Premiere Surge Master II 8-outlet surge protector,952.168,55.3812,26,5.816326530612245,Needs Attention
"Kraft Peel and Seal, Set of 50",949.1650999999999,26.815100000000008,66,2.82512494401659,Needs Attention
"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",949.026,247.57199999999997,17,26.08695652173913,Needs Attention
Eureka The Boss Cordless Rechargeable Stick Vac,948.228,241.13539999999998,19,25.430107526881716,Needs Attention
"Novimex Shipping Labels, 5000 Label Set",948.1442999999999,318.7643,102,33.61980871477053,Needs Attention
"Okidata Calculator, Wireless",944.706,133.066,21,14.085440338052264,Needs Attention
"Green Bar Computer Printout Paper, Recycled",942.2203000000001,80.2003,38,8.511841657412814,Needs Attention
"Tenex Light Bulb, Durable",939.2992,-61.9208,80,-6.5922338696764555,Needs Attention
"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",939.092,421.9816,16,44.935064935064936,Needs Attention
Tripp Lite TLP810NET Broadband Surge for Modem/Fax,937.8480000000001,130.4832,22,13.91304347826087,Needs Attention
Steel Personal Filing/Posting Tote,937.4639999999999,185.7173,29,19.810606060606062,Needs Attention
"StarTech Receipt Printer, Red",937.251,-361.859,19,-38.60854776361935,Needs Attention
"Jiffy Peel and Seal, Security-Tint",936.738,119.05799999999999,56,12.709850566540482,Needs Attention
"Sauder Mission Library with Doors, Fruitwood Finish",935.1972,-125.74080000000001,10,-13.445378151260506,Needs Attention
"Eldon Light Bulb, Black",933.66,38.01,61,4.071075123706703,Needs Attention
"Kraft Peel and Seal, Recycled",933.2502000000001,52.0002,56,5.571946301216972,Needs Attention
"Cameo Peel and Seal, Recycled",932.5799999999999,-4.469999999999995,55,-0.4793154474683132,Needs Attention
"Eldon Light Bulb, Durable",932.4744000000001,266.51439999999997,54,28.58141735580086,Needs Attention
"Memorex Flash Drive, USB",931.2344999999999,241.1445,43,25.89514241579323,Needs Attention
"Enermax Memo Slips, Premium",930.204,52.044000000000004,74,5.59490176348414,Needs Attention
"Advantus Rubber Bands, Bulk Pack",930.1460000000001,191.696,70,20.60923768956701,Needs Attention
"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",929.48,169.2632,21,18.210526315789473,Needs Attention
"Accos Clamps, 12 Pack",928.5242999999999,-137.7857,69,-14.839213147141114,Needs Attention
"Ibico Hole Reinforcements, Economy",928.3885,216.80849999999998,169,23.35320827433773,Needs Attention
"Jiffy Business Envelopes, Security-Tint",928.2868000000001,96.4368,65,10.388685910431992,Needs Attention
SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,927.768,37.9905,25,4.094827586206897,Needs Attention
"Stiletto Scissors, Serrated",927.49,146.71,55,15.817960301458777,Needs Attention
"Green Bar Computer Printout Paper, Premium",925.9328,5.8728000000000105,51,0.634257691270901,Needs Attention
"Stockwell Staples, Bulk Pack",923.7203000000001,162.2603,107,17.565955841827876,Needs Attention
Novimex High-Tech Fabric Mesh Task Chair,922.74,-133.4424,16,-14.461538461538462,Needs Attention
"Wilson Jones Binder Covers, Economy",920.4521,129.1621,103,14.032462960321348,Needs Attention
"Hon Shipping Labels, Laser Printer Compatible",918.3928,194.4028,106,21.167718213818752,Needs Attention
Riverside Furniture Stanwyck Manor Table Series,917.9200000000001,-415.9325,5,-45.31249999999999,Needs Attention
Ativa MDM8000 8-Sheet Micro-Cut Shredder,917.8979999999999,393.2563,11,42.84313725490196,Needs Attention
"Elite Letter Opener, Steel",914.0,194.16,46,21.24288840262582,Needs Attention
Cisco SPA508G,910.662,207.86849999999998,15,22.82608695652174,Needs Attention
"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",909.9780000000001,408.2604,24,44.86486486486486,Needs Attention
Plantronics Cordless Phone Headset with In-line Volume - M214C,908.7,219.8355,27,24.19230769230769,Needs Attention
"Kleencut Scissors, Easy Grip",907.8627,-4.057300000000007,50,-0.4469067844730273,Needs Attention
"Green Bar Memo Slips, Multicolor",904.5972,105.90719999999999,69,11.70766391936654,Needs Attention
LG Electronics Tone+ HBS-730 Bluetooth Headset,904.552,133.30239999999998,18,14.736842105263154,Needs Attention
"Smead Box, Blue",904.2133,83.2033,103,9.201733705974021,Needs Attention
"Green Bar Memo Slips, Recycled",903.696,157.076,68,17.381508825976876,Needs Attention
"Eldon Box, Single Width",903.0504,210.2904,102,23.286673700604087,Needs Attention
"Global Stack Chair without Arms, Black",901.5060000000001,44.166,44,4.899135446685878,Needs Attention
Vinyl Sectional Post Binders,901.0300000000001,147.02999999999997,40,16.31799163179916,Needs Attention
Sony 64GB Class 10 Micro SDHC R40 Memory Card,899.75,132.0833,27,14.680000000000001,Needs Attention
Eldon Portable Mobile Manager,899.304,197.3944,34,21.949685534591197,Needs Attention
"Enermax Parchment Paper, 8.5 x 11",897.5337000000001,139.2937,58,15.519606673264747,Needs Attention
"Rubbermaid Clock, Durable",893.4639999999999,183.114,24,20.49483806846163,Needs Attention
"OIC Clamps, 12 Pack",889.024,74.704,61,8.402922755741127,Needs Attention
Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,888.966,196.0284,24,22.05128205128205,Needs Attention
"Advantus Clamps, Bulk Pack",887.7901,280.0501,57,31.544629749757284,Needs Attention
"Enermax Message Books, Premium",884.1,169.07999999999998,50,19.124533423820832,Needs Attention
SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,884.0,38.012,44,4.300000000000001,Needs Attention
"Advantus Light Bulb, Duo Pack",882.365,-17.965,58,-2.036005507924725,Needs Attention
Cisco Small Business SPA 502G VoIP phone,882.102,58.4649,11,6.627906976744185,Needs Attention
"Safco Chair Connectors, 6/Carton",881.192,170.8512,26,19.388646288209607,Needs Attention
Xerox 1883,881.092,354.0196,37,40.17964071856287,Needs Attention
"Rubbermaid Light Bulb, Duo Pack",881.055,155.355,64,17.632837904557604,Needs Attention
Xerox 1960,879.832,334.584,32,38.028169014084504,Needs Attention
"Rubbermaid Light Bulb, Black",878.3836,195.3436,63,22.238985336247172,Needs Attention
"Hamilton Beach Coffee Grinder, White",875.84,42.46000000000001,33,4.847917427840702,Needs Attention
"Enermax Message Books, 8.5 x 11",873.792,60.212,55,6.890884787226251,Needs Attention
"Boston School Pro Electric Pencil Sharpener, 1670",873.636,149.9432,32,17.163120567375888,Needs Attention
"Eldon Base for stackable storage shelf, platinum",872.256,-52.568999999999996,25,-6.0267857142857135,Needs Attention
"Cameo Peel and Seal, Security-Tint",870.87,10.11,45,1.1609080574597814,Needs Attention
Fellowes Superior 10 Outlet Split Surge Protector,867.768,57.089999999999996,30,6.578947368421052,Needs Attention
Executive Impressions Supervisor Wall Clock,867.26,266.072,21,30.679611650485437,Needs Attention
"Cameo Clasp Envelope, Security-Tint",866.9289,121.7889,94,14.048314688782437,Needs Attention
Xerox 1913,865.4879999999999,375.0448,17,43.333333333333336,Needs Attention
"Jiffy Business Envelopes, Set of 50",865.15,103.23,56,11.932034907241519,Needs Attention
"Tenex Light Bulb, Duo Pack",860.88,68.58,55,7.9662670755506,Needs Attention
Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,858.8820000000001,201.07160000000002,26,23.410852713178297,Needs Attention
"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",858.858,-9.937199999999999,17,-1.1570247933884297,Needs Attention
"Advantus Light Bulb, Erganomic",858.5563000000001,-66.5437,71,-7.750650714461008,Needs Attention
"Ames Manila Envelope, with clear poly window",857.7215,203.9415,39,23.777123460237384,Needs Attention
Green Bar Computer Printout Paper,857.376,380.8728,17,44.42307692307692,Needs Attention
"Stockwell Staples, 12 Pack",855.4144,-18.0756,120,-2.113081098471104,Needs Attention
"Smead Box, Single Width",853.9920000000001,74.662,105,8.742704849694142,Needs Attention
"Logitech Mouse, Programmable",853.6320000000001,152.332,32,17.84516044384465,Needs Attention
"Hon Removable Labels, Adjustable",851.9475,-62.3925,121,-7.323514653191658,Needs Attention
"Hon Metal Bookcases, Gray",851.76,229.9752,12,27.0,Needs Attention
"Belkin 19"" Center-Weighted Shelf, Gray",849.312,-47.184,16,-5.555555555555555,Needs Attention
"Harbour Creations Legal Exhibit Labels, Laser Printer Compatible",846.581,80.761,107,9.539666021325779,Needs Attention
Panasonic Kx-TS550,846.216,95.1993,23,11.249999999999998,Needs Attention
"Advantus Clamps, 12 Pack",845.9567999999999,80.4168,55,9.506017328544436,Needs Attention
"Kleencut Letter Opener, Steel",844.7472,173.0072,47,20.480351991696452,Needs Attention
Plantronics 81402,844.672,112.18299999999999,15,13.28125,Needs Attention
GBC VeloBinder Manual Binding System,842.166,280.72200000000004,30,33.333333333333336,Needs Attention
"Hamilton Beach Coffee Grinder, Silver",839.6940999999999,143.3941,25,17.076945044629944,Needs Attention
"Green Bar Parchment Paper, Premium",839.4488,-43.35119999999999,73,-5.164245871814932,Needs Attention
"Accos Clamps, Metal",838.5,247.54,54,29.521765056648775,Needs Attention
"Acme Ruler, Steel",837.9885,141.1485,66,16.84372756905375,Needs Attention
"Wilson Jones Index Tab, Economy",837.6185,184.3385,150,22.00745327377559,Needs Attention
"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",834.6,-82.17599999999999,42,-9.846153846153845,Needs Attention
"Wilson Jones Index Tab, Clear",834.492,51.252,166,6.141700579514244,Needs Attention
"Advantus Rubber Bands, Metal",832.7707,87.1507,68,10.46514965043799,Needs Attention
"Wilson Jones Binder Covers, Clear",832.333,92.683,99,11.135326846346356,Needs Attention
Motorola HK250 Universal Bluetooth Headset,832.2379999999999,-91.5002,41,-10.994475138121548,Needs Attention
"Xerox Message Books, Recycled",832.1560000000001,58.21599999999997,51,6.995803671426988,Needs Attention
Xerox 1916,831.98,342.58,20,41.17647058823529,Needs Attention
"Eaton Message Books, Premium",831.775,254.915,55,30.64711009587929,Needs Attention
"Enermax Memo Slips, 8.5 x 11",830.28,239.18,60,28.80714939538469,Needs Attention
"Hon Round Table, Adjustable Height",828.96,113.94,3,13.744933410538504,Needs Attention
Balt Solid Wood Rectangular Table,828.0965,-216.2545,11,-26.11464968152866,Needs Attention
"Bevis Coffee Table, with Bottom Storage",827.268,-394.572,4,-47.69578903088237,Needs Attention
Safco Industrial Shelving,827.12,-104.1285,13,-12.589285714285714,Needs Attention
"Ames Manila Envelope, Recycled",825.282,133.232,50,16.143815083813777,Needs Attention
"Bush Birmingham Collection Bookcase, Dark Cherry",825.174,-117.882,9,-14.285714285714288,Needs Attention
Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,823.2520000000001,-17.032800000000012,16,-2.068965517241381,Needs Attention
"Hamilton Beach Blender, White",823.192,-6.847999999999999,18,-0.8318836917754301,Needs Attention
"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",822.738,311.7744,28,37.89473684210527,Needs Attention
"Okidata Calculator, Red",820.704,14.79400000000001,25,1.8025987444925344,Needs Attention
"Smead Shipping Labels, Alphabetical",816.4068,211.6368,87,25.92295899544198,Needs Attention
Global Chrome Stack Chair,815.864,15.083199999999998,32,1.848739495798319,Needs Attention
"Binney & Smith Pens, Fluorescent",813.428,12.688,70,1.5598184473610448,Needs Attention
Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,812.1600000000001,235.52639999999997,9,28.999999999999993,Needs Attention
"Kraft Manila Envelope, Recycled",809.5329,110.3729,48,13.634146308321748,Needs Attention
"Konica Calculator, White",808.6464,96.77640000000001,19,11.967703065270557,Needs Attention
"Xerox Parchment Paper, Multicolor",806.85,199.69,68,24.749333829088428,Needs Attention
"Harbour Creations Color Coded Labels, Laser Printer Compatible",805.304,209.624,71,26.030418326495337,Needs Attention
Grandstream GXP1160 VoIP phone,803.692,157.70559999999998,24,19.622641509433958,Needs Attention
"Global Stack Chair with Arms, Black",803.464,125.0166,31,15.559701492537311,Needs Attention
"Eldon Box, Blue",803.3238,143.8638,97,17.90856937140416,Needs Attention
"Eldon Folders, Single Width",802.3050000000001,151.66500000000002,70,18.903658832987453,Needs Attention
"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",802.074,106.47,14,13.274336283185843,Needs Attention
"SanDisk Mouse, USB",801.9864,-80.9236,28,-10.090395547854676,Needs Attention
"SanDisk Computer Printout Paper, Premium",801.1524000000001,51.7424,33,6.458496535740266,Needs Attention
"Enermax Parchment Paper, Multicolor",796.656,88.476,59,11.105922757124782,Needs Attention
"Hon File Folder Labels, Alphabetical",793.971,254.731,114,32.08316172756939,Needs Attention
"Jiffy Peel and Seal, Set of 50",793.5966000000001,157.6766,54,19.86860830804971,Needs Attention
"Cardinal Hole Reinforcements, Recycled",791.35,183.91,168,23.24003285524736,Needs Attention
Logitech MX Performance Wireless Mouse,789.822,211.8159,23,26.81818181818182,Needs Attention
"Stanley Pens, Fluorescent",789.6642,40.2642,78,5.098901533082036,Needs Attention
"Advantus Thumb Tacks, Bulk Pack",787.9482,58.9182,78,7.477420470025821,Needs Attention
Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,786.9,147.9372,14,18.8,Needs Attention
"Smead Color Coded Labels, Alphabetical",786.8289,165.96890000000002,83,21.093391460328924,Needs Attention
"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",783.608,299.85,22,38.26530612244898,Needs Attention
"Avery Legal Exhibit Labels, Laser Printer Compatible",783.1404,11.080400000000001,87,1.4148676278225465,Needs Attention
"Eldon Light Bulb, Erganomic",782.4076,-21.742400000000004,47,-2.7789096118186993,Needs Attention
"SanDisk Message Books, Recycled",781.4289,254.9889,37,32.631106937560155,Needs Attention
"Eaton Parchment Paper, 8.5 x 11",781.297,182.467,65,23.354371001040576,Needs Attention
"Hon Color Coded Labels, Laser Printer Compatible",781.2819,207.5319,81,26.562998579642,Needs Attention
"Kraft Business Envelopes, Security-Tint",780.8452,144.3752,53,18.489605878348232,Needs Attention
GBC Premium Transparent Covers with Diagonal Lined Pattern,780.456,49.512800000000006,67,6.344086021505377,Needs Attention
JBL Micro Wireless Portable Bluetooth Speaker,779.87,14.997499999999999,17,1.923076923076923,Needs Attention
Logitech Desktop MK120 Mouse and keyboard Combo,778.736,42.536,50,5.46218487394958,Needs Attention
"OIC Push Pins, Bulk Pack",775.6679,95.3179,78,12.288493567930296,Needs Attention
Eldon Radial Chair Mat for Low to Medium Pile Carpets,775.612,135.932,20,17.525773195876287,Needs Attention
Logitech Trackman Marble Mouse,773.742,286.70439999999996,28,37.05426356589147,Needs Attention
"Konica Calculator, Durable",771.5925,90.29249999999999,18,11.7020966377978,Needs Attention
"Hon Legal Exhibit Labels, Alphabetical",771.2384,111.4984,85,14.457060229366173,Needs Attention
Belkin F9G930V10-GRY 9 Outlet Surge,770.112,162.57920000000001,16,21.111111111111114,Needs Attention
"Binney & Smith Highlighters, Blue",768.9465,-59.1035,63,-7.686295470491119,Needs Attention
Xerox 191,767.232,354.2454,39,46.17187500000001,Needs Attention
"Stiletto Ruler, High Speed",766.816,96.666,60,12.606153236239201,Needs Attention
"Advantus Rubber Bands, 12 Pack",766.6638,53.06380000000001,58,6.921391097375408,Needs Attention
"Xerox Message Books, Premium",766.4552,242.8152,44,31.680286075428803,Needs Attention
"Global Deluxe Stacking Chair, Gray",764.7,76.9798,19,10.066666666666665,Needs Attention
"GlobeWeis Business Envelopes, Set of 50",764.0004,-43.299600000000005,59,-5.667483943725685,Needs Attention
"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",763.668,-222.73649999999998,15,-29.166666666666664,Needs Attention
"Advantus Push Pins, Assorted Sizes",763.092,160.042,79,20.97283158518239,Needs Attention
"Ibico Hole Reinforcements, Durable",760.8455,141.3755,102,18.581367702115607,Needs Attention
"OIC Push Pins, Assorted Sizes",760.758,104.028,77,13.674256465262276,Needs Attention
Logitech G105 Gaming Keyboard,759.936,78.36840000000001,14,10.3125,Needs Attention
"SanDisk Parchment Paper, Premium",759.3024,34.2224,64,4.507084397467991,Needs Attention
Fellowes 8 Outlet Superior Workstation Surge Protector,759.1220000000001,166.84,20,21.978021978021978,Needs Attention
AT&T CL2909,755.9399999999999,50.395999999999994,8,6.666666666666667,Needs Attention
Xerox 1951,755.912,244.74200000000002,30,32.37704918032787,Needs Attention
Sauder Barrister Bookcases,754.7336,-294.7672,16,-39.05579399141631,Needs Attention
Premium Transparent Presentation Covers by GBC,753.182,284.0692,43,37.71587743732591,Needs Attention
Clarity 53712,752.286,68.6296,14,9.12280701754386,Needs Attention
"Enermax Computer Printout Paper, Multicolor",751.1832,16.963200000000004,32,2.258197467674996,Needs Attention
Ibico Recycled Linen-Style Covers,749.952,262.4832,24,35.0,Needs Attention
"Accos Clamps, Assorted Sizes",749.496,157.416,52,21.002913958179896,Needs Attention
"Enermax Memo Slips, Multicolor",749.0316,204.7716,59,27.33817905679814,Needs Attention
Bush Mission Pointe Library,748.8607999999999,24.156800000000004,6,3.225806451612904,Needs Attention
"Wilson Jones Index Tab, Recycled",747.9422999999999,246.5523,126,32.964080250575485,Needs Attention
Innergie mMini Combo Duo USB Travel Charging Kit,746.834,302.3328,19,40.48192771084338,Needs Attention
Plantronics Encore H101 Dual Earpieces Headset,746.17,163.618,18,21.927710843373493,Needs Attention
"GlobeWeis Business Envelopes, Security-Tint",745.5798,47.659800000000004,50,6.392313740259595,Needs Attention
Xerox 1943,743.432,328.6752,16,44.21052631578948,Needs Attention
"Harbour Creations File Folder Labels, Laser Printer Compatible",739.8093,169.3193,98,22.88688449847819,Needs Attention
"Logitech B530 USB Headset - headset - Full size, Binaural",739.8,64.73249999999999,25,8.75,Needs Attention
Belkin 8 Outlet SurgeMaster II Gold Surge Protector,737.754,89.97,15,12.195121951219512,Needs Attention
"Xerox Memo Slips, Recycled",736.9152,138.1152,71,18.74234647351554,Needs Attention
"OIC Push Pins, 12 Pack",736.598,243.398,66,33.043532564573894,Needs Attention
"Smead Shipping Labels, 5000 Label Set",735.4,128.32,78,17.449007342942615,Needs Attention
"Bush Cubix Collection Bookcases, Fully Assembled",729.2339999999999,48.6156,4,6.666666666666668,Needs Attention
RCA ViSYS 25825 Wireless digital phone,727.944,90.993,7,12.5,Needs Attention
O'Sullivan 2-Shelf Heavy-Duty Bookcases,723.842,-133.1092,21,-18.389261744966444,Needs Attention
"Fiskars Scissors, Serrated",723.8308,192.98080000000002,47,26.661037358454493,Needs Attention
Lexmark MarkNet N8150 Wireless Print Server,723.51,-506.457,6,-70.0,Needs Attention
"OIC Clamps, Metal",722.6700000000001,208.55,42,28.858261723885036,Needs Attention
Xerox 1964,721.744,314.73519999999996,33,43.60759493670886,Needs Attention
"Acco Hole Reinforcements, Durable",721.5616,214.6516,118,29.74820167813808,Needs Attention
Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,718.65,280.2735,45,39.0,Needs Attention
"Xerox Note Cards, Multicolor",714.872,215.882,35,30.198692912857126,Needs Attention
"Accos Push Pins, Bulk Pack",711.7704,114.2004,64,16.04455594107313,Needs Attention
Avaya 4621SW VoIP phone,709.92,79.866,12,11.25,Needs Attention
Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,709.5,205.755,30,28.999999999999996,Needs Attention
WD My Passport Ultra 500GB Portable External Hard Drive,708.0,120.36,12,17.0,Needs Attention
SAFCO Folding Chair Trolley,705.32,151.3232,6,21.454545454545453,Needs Attention
Panasonic KP-380BK Classic Electric Pencil Sharpener,705.208,111.538,22,15.816326530612246,Needs Attention
Lock-Up Easel 'Spel-Binder',704.691,39.371399999999994,44,5.5870445344129545,Needs Attention
Zebra GK420t Direct Thermal/Thermal Transfer Printer,703.71,-938.28,6,-133.33333333333331,Needs Attention
"Deflect-o EconoMat Nonstudded, No Bevel Mat",702.44,123.96,14,17.64705882352941,Needs Attention
"SanDisk Parchment Paper, 8.5 x 11",701.7415,64.39150000000001,37,9.175957243514885,Needs Attention
iHome FM Clock Radio with Lightning Dock,699.9,17.4975,13,2.5,Needs Attention
"Avery Index Tab, Durable",698.659,100.219,132,14.344479925113681,Needs Attention
"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",698.04,90.74519999999998,29,12.999999999999998,Needs Attention
"Cardinal Index Tab, Durable",694.817,220.96699999999998,112,31.802186762845462,Needs Attention
"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",694.194,-158.48579999999998,7,-22.830188679245282,Needs Attention
Euro-Pro Shark Turbo Vacuum,693.952,143.74720000000002,24,20.71428571428572,Needs Attention
"Ibico Index Tab, Durable",693.705,128.92499999999998,102,18.58498929660302,Needs Attention
"Hon Shipping Labels, Alphabetical",691.9896,178.0696,81,25.73298789461576,Needs Attention
OtterBox Defender Series Case - Samsung Galaxy S4,689.77,122.959,27,17.82608695652174,Needs Attention
"Accos Push Pins, Assorted Sizes",689.5119,-45.1281,76,-6.544934177350674,Needs Attention
"Sanford Pens, Water Color",689.1052000000001,264.1852,57,38.33742656418788,Needs Attention
"OIC Thumb Tacks, Metal",688.7826,7.5626000000000015,70,1.0979661797496048,Needs Attention
"Advantus Staples, Metal",688.5192,123.86919999999999,75,17.9906675078923,Needs Attention
Samsung Convoy 3,688.138,-31.077199999999998,9,-4.516129032258064,Needs Attention
"Elite Scissors, Easy Grip",686.665,11.905,43,1.7337420721894956,Needs Attention
"Metal Folding Chairs, Beige, 4/Carton",685.588,115.7354,23,16.88118811881188,Needs Attention
Tops White Computer Printout Paper,684.74,321.8278,14,47.0,Needs Attention
"Kleencut Ruler, High Speed",684.4184,90.8284,62,13.270888100027703,Needs Attention
Safco Steel Mobile File Cart,683.5519999999999,120.872,9,17.682926829268293,Needs Attention
"Avery Shipping Labels, Laser Printer Compatible",683.1525,193.8925,72,28.382023047562587,Needs Attention
"OIC Paper Clips, 12 Pack",682.5588,113.2788,61,16.596196547462284,Needs Attention
"Elite Box Cutter, Steel",681.9138,34.2038,28,5.015853909980997,Needs Attention
"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",681.454,256.1922,17,37.594936708860764,Needs Attention
"Jiffy Manila Envelope, Recycled",680.1247999999999,-255.6352,45,-37.586513533986704,Needs Attention
Flat Face Poster Frame,678.24,120.9528,51,17.833333333333332,Needs Attention
"Advantus Rubber Bands, Assorted Sizes",677.9448,123.0248,65,18.146728170199108,Needs Attention
"Ames Business Envelopes, Set of 50",676.296,-54.20400000000001,66,-8.014833741438661,Needs Attention
"Avery File Folder Labels, Alphabetical",675.4766,166.0366,90,24.580659048736848,Needs Attention
Holmes Harmony HEPA Air Purifier for 17 x 20 Room,675.12,290.3016,3,43.0,Needs Attention
