Product_Name,Sales,Profit,Quantity
"GlobeWeis Interoffice Envelope, with clear poly window",1376.1056,25.155599999999993,36
"Belkin Flash Drive, Bluetooth",1374.0942,364.6742,41
"Enermax Message Books, Recycled",1372.8366,419.7966,74
Sauder Camden County Collection Library,1368.2620000000002,-103.482,16
"Chromcraft Coffee Table, with Bottom Storage",1367.5008,-312.5592,7
"StarTech Calculator, Wireless",1366.632,-110.358,41
"Xerox Computer Printout Paper, Multicolor",1365.3,278.92,61
"SanDisk Computer Printout Paper, Recycled",1364.715,330.135,61
"Cuisinart Coffee Grinder, Black",1364.368,352.448,43
"Ibico Binder Covers, Durable",1363.5,128.25,111
Safco Industrial Wire Shelving,1363.058,-126.7068,16
"GlobeWeis Peel and Seal, Set of 50",1361.6161,199.9061,76
Ames Color-File Green Diamond Border X-ray Mailers,1360.4759999999999,559.3068,18
Airmail Envelopes,1359.6660000000002,514.4909,19
Plantronics Voyager Pro Legend,1359.534,173.0316,8
"Cameo Mailers, Set of 50",1358.2415999999998,264.3516,52
"Avery Binder, Durable",1357.296,-89.074,109
"Ibico Binder, Recycled",1354.2144,101.7744,119
"Stanley Highlighters, Fluorescent",1352.2376000000002,458.1576,93
"Stanley Highlighters, Easy-Erase",1345.0046,108.7046,113
DYMO CardScan Personal V9 Business Card Scanner,1343.916,463.97100000000006,11
Novimex Turbo Task Chair,1341.522,-32.6508,22
Apple iPhone 5C,1339.866,229.977,15
AT&T 17929 Lendline Telephone,1339.104,167.388,35
"Kleencut Scissors, Steel",1334.6580000000001,128.628,79
"Deflect-O Stacking Tray, Durable",1331.94,-121.04,72
"Cuisinart Coffee Grinder, Silver",1330.8927999999999,144.7128,41
Luxo Professional Combination Clamp-On Lamps,1329.9,345.774,13
"Wilson Jones Binder Covers, Durable",1327.6701,484.4001,124
"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",1324.8,201.825,31
"Binney & Smith Pens, Blue",1324.0664,311.5064,135
"Green Bar Parchment Paper, Recycled",1323.1631,322.8731,103
"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",1322.17,172.246,24
"Tenex Folders, Blue",1322.1468,297.1368,79
"Cardinal Binder Covers, Durable",1321.29,405.99,109
Xerox 1891,1320.57,542.901,30
"Kraft Manila Envelope, Set of 50",1320.2616,-93.2184,70
"Hon Metal Bookcases, Putty",1320.228,362.70779999999996,19
Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,1320.166,417.0244,12
Avery Arch Ring Binders,1318.87,87.15000000000002,40
"Accos Clamps, Bulk Pack",1317.84,490.71000000000004,76
"Avery Index Tab, Clear",1312.9488,221.5388,252
"Hoover Coffee Grinder, Silver",1311.988,446.968,24
Office Star - Ergonomically Designed Knee Chair,1311.8760000000002,-42.1096,19
"Stockwell Push Pins, Assorted Sizes",1311.333,175.16299999999998,151
Nokia Lumia 925,1310.296,284.7374,11
"Cardinal Binder Covers, Economy",1307.6,-90.4,131
"Fiskars Letter Opener, High Speed",1305.0075,116.98750000000001,59
"StarTech Calculator, White",1304.1963,-240.56369999999998,47
Eldon Cleatmat Plus Chair Mats for High Pile Carpets,1304.128,-111.32800000000002,20
"SanDisk Memo Slips, Premium",1303.8376,360.3476,91
"Xerox Note Cards, 8.5 x 11",1303.794,-407.546,58
"Jiffy Interoffice Envelope, Security-Tint",1299.958,77.218,38
"Cardinal Binder, Durable",1299.473,107.063,96
"Smead Folders, Industrial",1296.2359999999999,244.01600000000002,92
"Hon 30"" x 60"" Table with Locking Drawer",1296.028,-177.3512,6
"Epson Calculator, Wireless",1294.839,431.05899999999997,37
"Stiletto Scissors, High Speed",1291.3096,91.8696,66
GBC Recycled Regency Composition Covers,1291.248,451.9368,26
"Kleencut Scissors, Serrated",1289.4209999999998,73.82100000000001,77
Fellowes Recycled Storage Drawers,1287.9479999999999,48.8532,12
Star Micronics TSP800 TSP847IIU Receipt Printer,1286.85,360.318,4
Panasonic KX TS208W Corded phone,1283.538,154.8084,32
Tennsco Industrial Shelving,1281.442,-108.5802,29
"Ames Peel and Seal, Recycled",1279.4518,306.5518,91
White Computer Printout Paper by Universal,1279.08,547.6788,37
"Enermax Computer Printout Paper, Recycled",1276.154,66.57400000000001,53
"Ibico Binder, Clear",1272.7884,129.5084,98
"Acme Shears, Steel",1272.456,84.906,37
"Kraft Peel and Seal, Security-Tint",1270.8528000000001,56.872800000000005,65
"Logitech Mouse, Erganomic",1270.521,-156.699,68
Luxo Professional Magnifying Clamp-On Fluorescent Lamps,1268.922,106.09020000000001,13
"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",1268.696,73.194,7
"Green Bar Message Books, Recycled",1267.16,343.59999999999997,63
"Breville Coffee Grinder, Red",1267.099,377.30899999999997,23
Tyvek Side-Opening Peel & Seel Expanding Envelopes,1266.72,570.024,14
"Fiskars Scissors, High Speed",1266.08,262.04,79
Bush Somerset Collection Bookcase,1263.9569999999999,-56.3214,12
"Kleencut Letter Opener, High Speed",1262.142,318.462,55
"Eaton Message Books, 8.5 x 11",1261.5439999999999,465.314,61
"Stanley Pens, Water Color",1260.819,173.739,118
"Stiletto Letter Opener, High Speed",1260.749,-82.86099999999999,66
Panasonic KX T7736-B Digital phone,1259.58,134.95499999999998,10
"Accos Paper Clips, Assorted Sizes",1259.1615,-19.988499999999995,120
"Ames Interoffice Envelope, Set of 50",1255.84,67.56999999999996,52
"Stockwell Paper Clips, Bulk Pack",1254.687,338.277,112
"Green Bar Note Cards, 8.5 x 11",1253.142,368.222,52
"Sanford Pens, Fluorescent",1251.3676,168.0876,129
Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,1247.844,377.5528,17
"Cameo Business Envelopes, Security-Tint",1246.955,290.935,89
"Stiletto Ruler, Easy Grip",1246.3,226.39000000000001,94
Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,1243.788,74.9931,27
"Rubbermaid Door Stop, Black",1243.628,173.728,36
"Wilson Jones Binder, Recycled",1242.333,310.753,119
Hon Valutask Swivel Chairs,1242.054,139.3524,13
"SAFCO Mobile Desk Side File, Wire Frame",1240.04,259.12559999999996,31
"Stockwell Staples, Metal",1236.69,225.78,150
"Ibico Binder, Economy",1234.272,212.482,108
"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",1233.412,524.5054,43
Maxell 4.7GB DVD-R,1231.692,411.2262,49
Xerox 1888,1231.656,539.2656,24
Hon 4060 Series Tables,1231.56,96.2856,13
Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,1229.836,127.483,21
Case Logic 2.4GHz Wireless Keyboard,1229.754,-11.997600000000006,27
"Xerox Note Cards, Recycled",1227.6264,164.8164,65
"Cuisinart Coffee Grinder, Red",1226.511,291.591,42
"Chromcraft Coffee Table, Fully Assembled",1226.424,-1960.696,19
Xerox 1917,1222.75,574.6925,25
Plantronics Voyager Pro HD - Bluetooth Headset,1221.812,376.942,25
"Panasonic Phone, Wireless",1220.282,-366.44800000000004,20
"Epson Calculator, Red",1220.1156,-5.6844000000000054,43
Satellite Sectional Post Binders,1219.821,329.0478,38
"Stockwell Push Pins, Bulk Pack",1217.9337,205.0537,105
"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",1217.106,215.55480000000003,47
Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,1212.705,-1057.23,10
"Stiletto Box Cutter, High Speed",1209.791,247.391,38
"Sanford Pens, Easy-Erase",1208.0625,126.5025,126
APC 7 Outlet Network SurgeArrest Surge Protector,1207.2,80.47999999999998,20
"Stanley Highlighters, Blue",1206.282,47.321999999999996,104
"SanDisk Note Cards, 8.5 x 11",1203.6686,-30.07140000000001,51
"Boston Pens, Water Color",1201.18,91.28,82
Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,1200.936,-256.5636,18
"Konica Calculator, Red",1199.988,136.068,35
"Kleencut Scissors, High Speed",1198.8305,289.08050000000003,67
"Stockwell Push Pins, Metal",1197.5246,-18.76540000000001,118
"Trav-L-File Heavy-Duty Shuttle II, Black",1193.818,278.848,30
"Harbour Creations Removable Labels, Adjustable",1189.104,236.804,155
Fellowes Bankers Box Recycled Super Stor/Drawer,1187.56,-30.228800000000003,24
"SanDisk Parchment Paper, Recycled",1187.1112,267.2512,83
"Tenex Box, Wire Frame",1184.7732,283.5132,100
"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",1184.232,448.76160000000004,24
"Boston Pens, Easy-Erase",1184.0745,138.4045,103
SanDisk Cruzer 64 GB USB Flash Drive,1184.032,319.61600000000004,34
GBC Therma-A-Bind 250T Electric Binding System,1180.704,413.2464,12
"Cameo Business Envelopes, Set of 50",1178.858,355.688,72
"Fiskars Scissors, Easy Grip",1176.2240000000002,137.264,57
"Cardinal Index Tab, Economy",1173.694,376.384,169
"Smead Removable Labels, Adjustable",1172.898,274.298,156
"Jiffy Peel and Seal, with clear poly window",1168.9435,52.94349999999999,71
Boston Heavy-Duty Trimline Electric Pencil Sharpeners,1166.44,310.89,25
"Avery Binder, Recycled",1164.1838,351.2838,102
"Sanford Highlighters, Fluorescent",1159.9686000000002,367.5186,86
GE 30522EE2,1159.9,336.371,10
"Stanley Pens, Blue",1159.435,452.175,134
"Elite Scissors, Steel",1159.2198,217.2498,64
"Rubbermaid Light Bulb, Durable",1158.5629,264.6429,91
"OIC Rubber Bands, Bulk Pack",1155.0131000000001,-46.90689999999999,109
Logitech K350 2.4Ghz Wireless Keyboard,1154.664,47.2815,25
LG Exalt,1154.326,-212.1464,12
"Stanley Pens, Easy-Erase",1152.4,388.73,129
"Green Bar Parchment Paper, Multicolor",1148.5944,310.1544,73
"KitchenAid Coffee Grinder, Black",1146.3600000000001,251.46,20
"Hon Coffee Table, Fully Assembled",1142.532,-409.51800000000003,6
"Stockwell Thumb Tacks, Metal",1140.3717,24.701699999999988,130
Logitech Illuminated - Keyboard,1139.81,515.914,20
"Jiffy Manila Envelope, Security-Tint",1136.4,372.21,45
Panasonic KX-TG6844B Expandable Digital Cordless Telephone,1135.028,75.22859999999999,22
"Stockwell Paper Clips, Metal",1131.4850000000001,66.155,107
"Cardinal Binder Covers, Recycled",1130.7752,324.8952,116
"Acme Scissors, Steel",1129.806,245.346,60
"Eaton Computer Printout Paper, Recycled",1128.6954,238.5054,64
"Enermax Cards & Envelopes, Recycled",1128.24,-82.8,34
"Avery Binder Covers, Clear",1127.763,118.173,132
"Barricks Coffee Table, with Bottom Storage",1125.6,379.82,7
"Elite Box Cutter, Serrated",1125.3411,283.79110000000003,43
"File Shuttle II and Handi-File, Black",1125.148,260.953,34
"Memorex Flash Drive, Erganomic",1121.959,67.059,61
HTC One,1119.888,125.98740000000001,14
ClearSounds CSC500 Amplified Spirit Phone Corded phone,1119.84,162.3768,19
O'Sullivan 3-Shelf Heavy-Duty Bookcases,1119.195,147.0942,22
"Kraft Peel and Seal, with clear poly window",1116.9945,242.0345,62
Advantus Rolling Drawer Organizers,1115.92,233.18880000000001,31
"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",1115.6399999999999,-125.1996,33
"Lesro Coffee Table, Fully Assembled",1115.268,-474.162,11
Dana Halogen Swing-Arm Architect Lamp,1114.384,288.4288,28
"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige",1113.024,111.3024,8
netTALK DUO VoIP Telephone Service,1112.788,430.418,26
Hypercom P1300 Pinpad,1108.8,275.31,21
"BIC Pens, Fluorescent",1108.0538,248.6138,82
"KitchenAid Coffee Grinder, Silver",1106.2839999999999,-25.016000000000005,22
"Eaton Computer Printout Paper, Multicolor",1104.42,224.76,44
"Avery Shipping Labels, 5000 Label Set",1104.3336,169.1536,121
Xerox 1988,1102.888,404.289,41
"Cameo Peel and Seal, with clear poly window",1102.664,411.084,51
"Tenex Light Bulb, Erganomic",1102.14,-65.03999999999999,80
Ibico Plastic Spiral Binding Combs,1100.48,328.928,47
Ibico Laser Imprintable Binding System Covers,1100.4,138.33599999999998,34
"Jiffy Mailers, Set of 50",1100.232,55.24200000000001,42
"Logitech Flash Drive, Erganomic",1099.4768,406.2468,50
Xerox 1906,1098.6399999999999,497.5776,32
"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",1098.504,492.6624,21
"Wilson Jones Binder, Economy",1098.02,263.3,95
"Acme Box Cutter, Steel",1097.3999999999999,25.259999999999994,41
"Tenex Box, Single Width",1097.3165,374.2165,81
Xerox 1934,1097.2079999999999,526.212,20
"Advantus Clock, Erganomic",1090.218,56.208,26
Catalog Binders with Expanding Posts,1089.936,-242.208,36
"GlobeWeis Peel and Seal, Security-Tint",1088.789,126.98899999999999,58
"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",1088.64,-104.832,16
Global Deluxe High-Back Office Chair in Storm,1087.92,-149.589,10
Maxell LTO Ultrium - 800 GB,1086.012,156.4641,41
RCA Visys Integrated PBX 8-Line Router,1085.238,130.63049999999998,19
"Eldon Box, Industrial",1079.6922,263.4522,141
"Hamilton Beach Coffee Grinder, Black",1078.3458,196.8458,34
"Kraft Manila Envelope, with clear poly window",1077.1761000000001,314.8961,48
"Cardinal Binder Covers, Clear",1075.903,168.34300000000002,119
"Stockwell Thumb Tacks, Assorted Sizes",1074.5177,96.3277,137
"Cameo Peel and Seal, Set of 50",1074.22,45.989999999999995,68
GBC Prestige Therm-A-Bind Covers,1073.903,364.7153,39
Belkin 8 Outlet Surge Protector,1073.676,188.508,30
Carina Media Storage Towers in Natural & Black,1073.248,-121.96000000000001,20
Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,1073.112,206.2662,27
Recycled Steel Personal File for Standard File Folders,1072.626,254.334,20
"KitchenAid Blender, White",1072.3600000000001,270.44,14
O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,1072.344,-78.36359999999999,9
"SanDisk Memo Slips, Multicolor",1071.8305,-7.8195,73
"Jiffy Mailers, Recycled",1070.5871,-165.1729,52
"Xerox Memo Slips, 8.5 x 11",1070.5075,-49.9825,85
AT&T 1070 Corded Phone,1070.3039999999999,133.78799999999998,12
"Hon Training Table, with Bottom Storage",1064.64,292.68,4
"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",1064.624,24.196000000000005,10
"Deflect-O Light Bulb, Erganomic",1064.1723,293.09229999999997,79
"Breville Toaster, White",1062.87,420.39,17
"Green Bar Message Books, Multicolor",1062.852,205.122,52
"Jiffy Peel and Seal, Recycled",1062.8277,180.1477,70
"Eaton Computer Printout Paper, Premium",1062.0,187.95,58
"Avery Color Coded Labels, Laser Printer Compatible",1061.7381,81.7181,96
"Kraft Business Envelopes, Set of 50",1060.605,345.715,68
"Tenex Stacking Tray, Black",1057.8807,65.76069999999999,55
Recycled Steel Personal File for Hanging File Folders,1053.032,151.65949999999998,21
"Ames Business Envelopes, Recycled",1052.3424,241.9724,91
"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",1051.776,277.2864,18
"Epson Printer, Wireless",1050.48,94.44,4
"Cuisinart Toaster, Red",1049.598,73.158,27
"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",1047.7359999999999,340.5142,27
"Boston Pencil Sharpener, Fluorescent",1047.5075,21.8875,41
"Xerox Computer Printout Paper, Premium",1043.942,353.602,52
"Elite Scissors, Serrated",1043.2275,237.29749999999999,68
"Rubbermaid Stacking Tray, Durable",1042.8072,191.95719999999997,58
"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",1042.08,291.7824,13
"Howard Miller 13"" Diameter Goldtone Round Wall Clock",1042.068,294.3138,27
GBC Twin Loop Wire Binding Elements,1041.664,259.584,47
"Binney & Smith Highlighters, Easy-Erase",1040.824,263.644,80
"Ibico Index Tab, Economy",1040.653,191.97299999999998,134
Balt Split Level Computer Training Table,1040.625,-357.97499999999997,12
Logitech G13 Programmable Gameboard with LCD Display,1039.8700000000001,43.194599999999994,14
"Avery Binder Covers, Economy",1039.842,224.162,113
"Eldon Stacking Tray, Black",1038.45,180.3,43
"Smead Box, Industrial",1036.1625,60.712500000000006,116
Star Micronics TSP100 TSP143LAN Receipt Printer,1035.8,269.308,4
"Green Bar Message Books, Premium",1032.486,36.126,52
Okidata B400 Printer,1029.6,115.83,3
"Ibico Hole Reinforcements, Recycled",1029.49,272.03,160
"Ames Manila Envelope, Set of 50",1027.104,84.804,48
"Ames Peel and Seal, Set of 50",1024.4612,-129.6188,82
Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,1023.3520000000001,-9.303200000000004,6
"Stiletto Box Cutter, Serrated",1022.2443000000001,358.2543,37
"Enermax Parchment Paper, Premium",1018.818,42.988,79
"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",1016.7919999999999,453.7624,28
"Eaton Memo Slips, Multicolor",1016.3125,-21.527500000000007,95
"Sauder Forest Hills Library with Doors, Woodland Oak Finish",1014.174,-418.548,10
"Novimex Removable Labels, Adjustable",1010.9594,117.9594,129
"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",1010.7819999999999,150.542,10
"Acco Index Tab, Economy",1010.7552,338.8752,120
"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",1007.979,43.1991,3
WD My Passport Ultra 1TB Portable External Hard Drive,1007.4,33.81,17
Bevis Rectangular Conference Tables,1007.262,-586.8396,13
Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,1007.152,342.56419999999997,34
"Ames Peel and Seal, with clear poly window",1004.796,238.946,56
"Eldon ""L"" Workstation Diamond Chairmat",1002.936,-267.44960000000003,19
Tenex B1-RE Series Chair Mats for Low Pile Carpets,1002.364,124.6058,23
"Acme Ruler, High Speed",1002.043,-95.057,80
Nortel Business Series Terminal T7208 Digital phone,1000.728,100.0728,9
"Eldon Stacking Tray, Erganomic",996.1688,114.2288,44
"Avery Legal Exhibit Labels, 5000 Label Set",995.5642,306.2042,119
"Kraft Clasp Envelope, with clear poly window",995.5088,42.528800000000004,111
"Accos Rubber Bands, Metal",989.688,237.58800000000002,72
"Advantus Light Bulb, Black",984.5004,192.9604,79
"Sanford Pens, Blue",982.4979999999999,87.538,116
"BIC Pens, Blue",981.4644,37.0744,84
Home/Office Personal File Carts,980.232,198.132,30
"Stockwell Rubber Bands, 12 Pack",976.4918,219.3618,77
"Deflect-O Light Bulb, Black",975.453,172.883,83
"Stockwell Staples, Assorted Sizes",974.2162,299.7562,145
"Advantus Light Bulb, Durable",972.249,80.229,73
"Ames Business Envelopes, Security-Tint",971.9496,56.1996,82
"Kleencut Ruler, Easy Grip",971.3682,58.4982,69
"Acco Index Tab, Durable",970.884,160.054,127
Xerox 1909,970.784,400.976,40
Global Italian Leather Office Chair,969.252,204.3288,8
Hon Every-Day Chair Series Swivel Task Chairs,967.84,12.098,10
"Cuisinart Coffee Grinder, White",962.2375,161.80749999999998,33
Xerox 1885,960.8,461.184,20
"Enermax Computer Printout Paper, Premium",960.388,276.558,41
"Memorex Mouse, Programmable",959.9234,-70.3966,44
"Binney & Smith Pens, Easy-Erase",959.706,-110.064,100
"GlobeWeis Peel and Seal, Recycled",959.2269,377.8069,60
"Elite Ruler, Steel",959.2,150.85,97
"Jiffy Manila Envelope, Set of 50",957.0813,216.0413,59
Xerox 1914,956.3040000000001,423.74159999999995,19
"Ames Peel and Seal, Security-Tint",955.0255,50.22549999999999,63
"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",953.82,-63.587999999999994,20
"Tenex Light Bulb, Black",953.441,6.641000000000002,78
"Wilson Jones Binder, Clear",953.3888000000001,-131.8312,97
Belkin Premiere Surge Master II 8-outlet surge protector,952.168,55.3812,26
"Kraft Peel and Seal, Set of 50",949.1650999999999,26.815100000000008,66
"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",949.026,247.57199999999997,17
Eureka The Boss Cordless Rechargeable Stick Vac,948.228,241.13539999999998,19
"Novimex Shipping Labels, 5000 Label Set",948.1442999999999,318.7643,102
"Okidata Calculator, Wireless",944.706,133.066,21
"Green Bar Computer Printout Paper, Recycled",942.2203000000001,80.2003,38
"Tenex Light Bulb, Durable",939.2992,-61.9208,80
"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",939.092,421.9816,16
Tripp Lite TLP810NET Broadband Surge for Modem/Fax,937.8480000000001,130.4832,22
Steel Personal Filing/Posting Tote,937.4639999999999,185.7173,29
"StarTech Receipt Printer, Red",937.251,-361.859,19
"Jiffy Peel and Seal, Security-Tint",936.738,119.05799999999999,56
"Sauder Mission Library with Doors, Fruitwood Finish",935.1972,-125.74080000000001,10
"Eldon Light Bulb, Black",933.66,38.01,61
"Kraft Peel and Seal, Recycled",933.2502000000001,52.0002,56
"Cameo Peel and Seal, Recycled",932.5799999999999,-4.469999999999995,55
"Eldon Light Bulb, Durable",932.4744000000001,266.51439999999997,54
"Memorex Flash Drive, USB",931.2344999999999,241.1445,43
"Enermax Memo Slips, Premium",930.204,52.044000000000004,74
"Advantus Rubber Bands, Bulk Pack",930.1460000000001,191.696,70
"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",929.48,169.2632,21
"Accos Clamps, 12 Pack",928.5242999999999,-137.7857,69
"Ibico Hole Reinforcements, Economy",928.3885,216.80849999999998,169
"Jiffy Business Envelopes, Security-Tint",928.2868000000001,96.4368,65
SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,927.768,37.9905,25
"Stiletto Scissors, Serrated",927.49,146.71,55
"Green Bar Computer Printout Paper, Premium",925.9328,5.8728000000000105,51
"Stockwell Staples, Bulk Pack",923.7203000000001,162.2603,107
Novimex High-Tech Fabric Mesh Task Chair,922.74,-133.4424,16
"Wilson Jones Binder Covers, Economy",920.4521,129.1621,103
"Hon Shipping Labels, Laser Printer Compatible",918.3928,194.4028,106
Riverside Furniture Stanwyck Manor Table Series,917.9200000000001,-415.9325,5
Ativa MDM8000 8-Sheet Micro-Cut Shredder,917.8979999999999,393.2563,11
"Elite Letter Opener, Steel",914.0,194.16,46
Cisco SPA508G,910.662,207.86849999999998,15
"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",909.9780000000001,408.2604,24
Plantronics Cordless Phone Headset with In-line Volume - M214C,908.7,219.8355,27
"Kleencut Scissors, Easy Grip",907.8627,-4.057300000000007,50
"Green Bar Memo Slips, Multicolor",904.5972,105.90719999999999,69
LG Electronics Tone+ HBS-730 Bluetooth Headset,904.552,133.30239999999998,18
"Smead Box, Blue",904.2133,83.2033,103
"Green Bar Memo Slips, Recycled",903.696,157.076,68
"Eldon Box, Single Width",903.0504,210.2904,102
"Global Stack Chair without Arms, Black",901.5060000000001,44.166,44
Vinyl Sectional Post Binders,901.0300000000001,147.02999999999997,40
Sony 64GB Class 10 Micro SDHC R40 Memory Card,899.75,132.0833,27
Eldon Portable Mobile Manager,899.304,197.3944,34
"Enermax Parchment Paper, 8.5 x 11",897.5337000000001,139.2937,58
"Rubbermaid Clock, Durable",893.4639999999999,183.114,24
"OIC Clamps, 12 Pack",889.024,74.704,61
Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,888.966,196.0284,24
"Advantus Clamps, Bulk Pack",887.7901,280.0501,57
"Enermax Message Books, Premium",884.1,169.07999999999998,50
SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,884.0,38.012,44
"Advantus Light Bulb, Duo Pack",882.365,-17.965,58
Cisco Small Business SPA 502G VoIP phone,882.102,58.4649,11
"Safco Chair Connectors, 6/Carton",881.192,170.8512,26
Xerox 1883,881.092,354.0196,37
"Rubbermaid Light Bulb, Duo Pack",881.055,155.355,64
Xerox 1960,879.832,334.584,32
"Rubbermaid Light Bulb, Black",878.3836,195.3436,63
"Hamilton Beach Coffee Grinder, White",875.84,42.46000000000001,33
"Enermax Message Books, 8.5 x 11",873.792,60.212,55
"Boston School Pro Electric Pencil Sharpener, 1670",873.636,149.9432,32
"Eldon Base for stackable storage shelf, platinum",872.256,-52.568999999999996,25
"Cameo Peel and Seal, Security-Tint",870.87,10.11,45
Fellowes Superior 10 Outlet Split Surge Protector,867.768,57.089999999999996,30
Executive Impressions Supervisor Wall Clock,867.26,266.072,21
"Cameo Clasp Envelope, Security-Tint",866.9289,121.7889,94
Xerox 1913,865.4879999999999,375.0448,17
"Jiffy Business Envelopes, Set of 50",865.15,103.23,56
"Tenex Light Bulb, Duo Pack",860.88,68.58,55
Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,858.8820000000001,201.07160000000002,26
"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",858.858,-9.937199999999999,17
"Advantus Light Bulb, Erganomic",858.5563000000001,-66.5437,71
"Ames Manila Envelope, with clear poly window",857.7215,203.9415,39
Green Bar Computer Printout Paper,857.376,380.8728,17
"Stockwell Staples, 12 Pack",855.4144,-18.0756,120
"Smead Box, Single Width",853.9920000000001,74.662,105
"Logitech Mouse, Programmable",853.6320000000001,152.332,32
"Hon Removable Labels, Adjustable",851.9475,-62.3925,121
"Hon Metal Bookcases, Gray",851.76,229.9752,12
"Belkin 19"" Center-Weighted Shelf, Gray",849.312,-47.184,16
"Harbour Creations Legal Exhibit Labels, Laser Printer Compatible",846.581,80.761,107
Panasonic Kx-TS550,846.216,95.1993,23
"Advantus Clamps, 12 Pack",845.9567999999999,80.4168,55
"Kleencut Letter Opener, Steel",844.7472,173.0072,47
Plantronics 81402,844.672,112.18299999999999,15
GBC VeloBinder Manual Binding System,842.166,280.72200000000004,30
"Hamilton Beach Coffee Grinder, Silver",839.6940999999999,143.3941,25
"Green Bar Parchment Paper, Premium",839.4488,-43.35119999999999,73
"Accos Clamps, Metal",838.5,247.54,54
"Acme Ruler, Steel",837.9885,141.1485,66
"Wilson Jones Index Tab, Economy",837.6185,184.3385,150
"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",834.6,-82.17599999999999,42
"Wilson Jones Index Tab, Clear",834.492,51.252,166
"Advantus Rubber Bands, Metal",832.7707,87.1507,68
"Wilson Jones Binder Covers, Clear",832.333,92.683,99
Motorola HK250 Universal Bluetooth Headset,832.2379999999999,-91.5002,41
"Xerox Message Books, Recycled",832.1560000000001,58.21599999999997,51
Xerox 1916,831.98,342.58,20
"Eaton Message Books, Premium",831.775,254.915,55
"Enermax Memo Slips, 8.5 x 11",830.28,239.18,60
"Hon Round Table, Adjustable Height",828.96,113.94,3
Balt Solid Wood Rectangular Table,828.0965,-216.2545,11
"Bevis Coffee Table, with Bottom Storage",827.268,-394.572,4
Safco Industrial Shelving,827.12,-104.1285,13
"Ames Manila Envelope, Recycled",825.282,133.232,50
"Bush Birmingham Collection Bookcase, Dark Cherry",825.174,-117.882,9
Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,823.2520000000001,-17.032800000000012,16
"Hamilton Beach Blender, White",823.192,-6.847999999999999,18
"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",822.738,311.7744,28
"Okidata Calculator, Red",820.704,14.79400000000001,25
"Smead Shipping Labels, Alphabetical",816.4068,211.6368,87
Global Chrome Stack Chair,815.864,15.083199999999998,32
"Binney & Smith Pens, Fluorescent",813.428,12.688,70
Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,812.1600000000001,235.52639999999997,9
"Kraft Manila Envelope, Recycled",809.5329,110.3729,48
"Konica Calculator, White",808.6464,96.77640000000001,19
"Xerox Parchment Paper, Multicolor",806.85,199.69,68
"Harbour Creations Color Coded Labels, Laser Printer Compatible",805.304,209.624,71
