Product_Name,Sales,Profit,Avg_Discount_%
"KitchenAid Blender, White",1072.3600000000001,270.44,11.666666666666666
O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,1072.344,-78.36359999999999,15.0
"SanDisk Memo Slips, Multicolor",1071.8305,-7.8195,9.727272727272727
"Jiffy Mailers, Recycled",1070.5871,-165.1729,25.823529411764707
"Xerox Memo Slips, 8.5 x 11",1070.5075,-49.9825,13.807692307692307
AT&T 1070 Corded Phone,1070.3039999999999,133.78799999999998,20.000000000000004
"Hon Training Table, with Bottom Storage",1064.64,292.68,40.0
"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",1064.624,24.196000000000005,10.0
"Deflect-O Light Bulb, Erganomic",1064.1723,293.09229999999997,17.64
"Breville Toaster, White",1062.87,420.39,20.0
"Green Bar Message Books, Multicolor",1062.852,205.122,12.466666666666667
"Jiffy Peel and Seal, Recycled",1062.8277,180.1477,11.882352941176471
"Eaton Computer Printout Paper, Premium",1062.0,187.95,21.071428571428573
"Avery Color Coded Labels, Laser Printer Compatible",1061.7381,81.7181,13.923076923076923
"Kraft Business Envelopes, Set of 50",1060.605,345.715,11.421052631578947
"Tenex Stacking Tray, Black",1057.8807,65.76069999999999,19.88888888888889
Recycled Steel Personal File for Hanging File Folders,1053.032,151.65949999999998,10.000000000000002
"Ames Business Envelopes, Recycled",1052.3424,241.9724,13.566666666666668
"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",1051.776,277.2864,5.0
"Epson Printer, Wireless",1050.48,94.44,0.0
"Cuisinart Toaster, Red",1049.598,73.158,19.090909090909093
"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",1047.7359999999999,340.5142,11.428571428571429
"Boston Pencil Sharpener, Fluorescent",1047.5075,21.8875,16.705882352941178
"Xerox Computer Printout Paper, Premium",1043.942,353.602,11.428571428571429
"Elite Scissors, Serrated",1043.2275,237.29749999999999,5.0
"Rubbermaid Stacking Tray, Durable",1042.8072,191.95719999999997,22.285714285714285
"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",1042.08,291.7824,0.0
"Howard Miller 13"" Diameter Goldtone Round Wall Clock",1042.068,294.3138,16.666666666666664
GBC Twin Loop Wire Binding Elements,1041.664,259.584,37.0
"Binney & Smith Highlighters, Easy-Erase",1040.824,263.644,15.0
"Ibico Index Tab, Economy",1040.653,191.97299999999998,14.871794871794872
Balt Split Level Computer Training Table,1040.625,-357.97499999999997,38.0
Logitech G13 Programmable Gameboard with LCD Display,1039.8700000000001,43.194599999999994,10.0
"Avery Binder Covers, Economy",1039.842,224.162,9.722222222222223
"Eldon Stacking Tray, Black",1038.45,180.3,22.916666666666664
"Smead Box, Industrial",1036.1625,60.712500000000006,17.025
Star Micronics TSP100 TSP143LAN Receipt Printer,1035.8,269.308,0.0
"Green Bar Message Books, Premium",1032.486,36.126,15.0
Okidata B400 Printer,1029.6,115.83,20.0
"Ibico Hole Reinforcements, Recycled",1029.49,272.03,8.75
"Ames Manila Envelope, Set of 50",1027.104,84.804,8.235294117647058
"Ames Peel and Seal, Set of 50",1024.4612,-129.6188,18.19230769230769
Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,1023.3520000000001,-9.303200000000004,26.666666666666668
"Stiletto Box Cutter, Serrated",1022.2443000000001,358.2543,4.384615384615384
"Enermax Parchment Paper, Premium",1018.818,42.988,7.222222222222223
"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",1016.7919999999999,453.7624,3.3333333333333335
"Eaton Memo Slips, Multicolor",1016.3125,-21.527500000000007,20.80952380952381
"Sauder Forest Hills Library with Doors, Woodland Oak Finish",1014.174,-418.548,28.333333333333332
"Novimex Removable Labels, Adjustable",1010.9594,117.9594,6.575757575757575
"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",1010.7819999999999,150.542,5.0
"Acco Index Tab, Economy",1010.7552,338.8752,7.000000000000001
"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",1007.979,43.1991,30.0
WD My Passport Ultra 1TB Portable External Hard Drive,1007.4,33.81,16.666666666666664
Bevis Rectangular Conference Tables,1007.262,-586.8396,47.5
Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,1007.152,342.56419999999997,8.88888888888889
"Ames Peel and Seal, with clear poly window",1004.796,238.946,11.11111111111111
"Eldon ""L"" Workstation Diamond Chairmat",1002.936,-267.44960000000003,30.0
Tenex B1-RE Series Chair Mats for Low Pile Carpets,1002.364,124.6058,2.857142857142857
"Acme Ruler, High Speed",1002.043,-95.057,12.055555555555555
Nortel Business Series Terminal T7208 Digital phone,1000.728,100.0728,20.000000000000004
"Eldon Stacking Tray, Erganomic",996.1688,114.2288,18.9
"Avery Legal Exhibit Labels, 5000 Label Set",995.5642,306.2042,17.28
"Kraft Clasp Envelope, with clear poly window",995.5088,42.528800000000004,15.75
"Accos Rubber Bands, Metal",989.688,237.58800000000002,10.333333333333334
"Advantus Light Bulb, Black",984.5004,192.9604,23.08
"Sanford Pens, Blue",982.4979999999999,87.538,13.891891891891891
"BIC Pens, Blue",981.4644,37.0744,13.129032258064516
Home/Office Personal File Carts,980.232,198.132,2.857142857142857
"Stockwell Rubber Bands, 12 Pack",976.4918,219.3618,8.357142857142856
"Deflect-O Light Bulb, Black",975.453,172.883,21.5
"Stockwell Staples, Assorted Sizes",974.2162,299.7562,11.15
"Advantus Light Bulb, Durable",972.249,80.229,12.42857142857143
"Ames Business Envelopes, Security-Tint",971.9496,56.1996,10.700000000000001
"Kleencut Ruler, Easy Grip",971.3682,58.4982,7.476190476190475
"Acco Index Tab, Durable",970.884,160.054,10.512820512820511
Xerox 1909,970.784,400.976,8.88888888888889
Global Italian Leather Office Chair,969.252,204.3288,15.0
Hon Every-Day Chair Series Swivel Task Chairs,967.84,12.098,20.0
"Cuisinart Coffee Grinder, White",962.2375,161.80749999999998,23.700000000000003
Xerox 1885,960.8,461.184,0.0
"Enermax Computer Printout Paper, Premium",960.388,276.558,6.428571428571428
"Memorex Mouse, Programmable",959.9234,-70.3966,12.066666666666666
"Binney & Smith Pens, Easy-Erase",959.706,-110.064,20.0
"GlobeWeis Peel and Seal, Recycled",959.2269,377.8069,16.117647058823533
"Elite Ruler, Steel",959.2,150.85,13.478260869565217
"Jiffy Manila Envelope, Set of 50",957.0813,216.0413,22.066666666666666
Xerox 1914,956.3040000000001,423.74159999999995,8.0
"Ames Peel and Seal, Security-Tint",955.0255,50.22549999999999,20.294117647058822
"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",953.82,-63.587999999999994,10.000000000000002
"Tenex Light Bulb, Black",953.441,6.641000000000002,19.727272727272727
"Wilson Jones Binder, Clear",953.3888000000001,-131.8312,22.233333333333334
Belkin Premiere Surge Master II 8-outlet surge protector,952.168,55.3812,27.142857142857146
"Kraft Peel and Seal, Set of 50",949.1650999999999,26.815100000000008,12.714285714285714
"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",949.026,247.57199999999997,20.0
Eureka The Boss Cordless Rechargeable Stick Vac,948.228,241.13539999999998,3.3333333333333335
"Novimex Shipping Labels, 5000 Label Set",948.1442999999999,318.7643,5.964285714285715
"Okidata Calculator, Wireless",944.706,133.066,8.571428571428571
"Green Bar Computer Printout Paper, Recycled",942.2203000000001,80.2003,10.4375
"Tenex Light Bulb, Durable",939.2992,-61.9208,17.476190476190474
"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",939.092,421.9816,4.0
Tripp Lite TLP810NET Broadband Surge for Modem/Fax,937.8480000000001,130.4832,23.333333333333336
Steel Personal Filing/Posting Tote,937.4639999999999,185.7173,8.0
"StarTech Receipt Printer, Red",937.251,-361.859,46.666666666666664
"Jiffy Peel and Seal, Security-Tint",936.738,119.05799999999999,10.625
"Sauder Mission Library with Doors, Fruitwood Finish",935.1972,-125.74080000000001,26.333333333333336
"Eldon Light Bulb, Black",933.66,38.01,23.25
"Kraft Peel and Seal, Recycled",933.2502000000001,52.0002,8.375
"Cameo Peel and Seal, Recycled",932.5799999999999,-4.469999999999995,11.692307692307692
"Eldon Light Bulb, Durable",932.4744000000001,266.51439999999997,12.764705882352942
"Memorex Flash Drive, USB",931.2344999999999,241.1445,11.411764705882353
"Enermax Memo Slips, Premium",930.204,52.044000000000004,6.42857142857143
"Advantus Rubber Bands, Bulk Pack",930.1460000000001,191.696,11.000000000000002
"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",929.48,169.2632,14.285714285714285
"Accos Clamps, 12 Pack",928.5242999999999,-137.7857,21.1875
"Ibico Hole Reinforcements, Economy",928.3885,216.80849999999998,10.55813953488372
"Jiffy Business Envelopes, Security-Tint",928.2868000000001,96.4368,11.227272727272727
SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,927.768,37.9905,10.000000000000002
"Stiletto Scissors, Serrated",927.49,146.71,9.23076923076923
"Green Bar Computer Printout Paper, Premium",925.9328,5.8728000000000105,23.36842105263158
"Stockwell Staples, Bulk Pack",923.7203000000001,162.2603,11.18918918918919
Novimex High-Tech Fabric Mesh Task Chair,922.74,-133.4424,15.000000000000002
"Wilson Jones Binder Covers, Economy",920.4521,129.1621,18.29032258064516
"Hon Shipping Labels, Laser Printer Compatible",918.3928,194.4028,14.185185185185187
Riverside Furniture Stanwyck Manor Table Series,917.9200000000001,-415.9325,36.66666666666667
Ativa MDM8000 8-Sheet Micro-Cut Shredder,917.8979999999999,393.2563,10.0
"Elite Letter Opener, Steel",914.0,194.16,10.25
Cisco SPA508G,910.662,207.86849999999998,12.000000000000002
"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",909.9780000000001,408.2604,10.000000000000002
Plantronics Cordless Phone Headset with In-line Volume - M214C,908.7,219.8355,3.3333333333333335
"Kleencut Scissors, Easy Grip",907.8627,-4.057300000000007,18.142857142857142
"Green Bar Memo Slips, Multicolor",904.5972,105.90719999999999,20.777777777777775
LG Electronics Tone+ HBS-730 Bluetooth Headset,904.552,133.30239999999998,15.000000000000002
"Smead Box, Blue",904.2133,83.2033,8.441176470588236
"Green Bar Memo Slips, Recycled",903.696,157.076,14.250000000000002
"Eldon Box, Single Width",903.0504,210.2904,13.586206896551726
"Global Stack Chair without Arms, Black",901.5060000000001,44.166,17.142857142857142
Vinyl Sectional Post Binders,901.0300000000001,147.02999999999997,41.81818181818181
Sony 64GB Class 10 Micro SDHC R40 Memory Card,899.75,132.0833,6.666666666666668
Eldon Portable Mobile Manager,899.304,197.3944,6.666666666666668
"Enermax Parchment Paper, 8.5 x 11",897.5337000000001,139.2937,21.8
"Rubbermaid Clock, Durable",893.4639999999999,183.114,12.272727272727273
"OIC Clamps, 12 Pack",889.024,74.704,20.75
Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,888.966,196.0284,3.3333333333333335
"Advantus Clamps, Bulk Pack",887.7901,280.0501,10.133333333333333
"Enermax Message Books, Premium",884.1,169.07999999999998,15.699999999999998
SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,884.0,38.012,10.909090909090912
"Advantus Light Bulb, Duo Pack",882.365,-17.965,18.5
Cisco Small Business SPA 502G VoIP phone,882.102,58.4649,25.0
"Safco Chair Connectors, 6/Carton",881.192,170.8512,15.0
Xerox 1883,881.092,354.0196,5.714285714285714
"Rubbermaid Light Bulb, Duo Pack",881.055,155.355,13.045454545454547
Xerox 1960,879.832,334.584,10.000000000000002
"Rubbermaid Light Bulb, Black",878.3836,195.3436,20.761904761904766
"Hamilton Beach Coffee Grinder, White",875.84,42.46000000000001,20.0
"Enermax Message Books, 8.5 x 11",873.792,60.212,23.75
"Boston School Pro Electric Pencil Sharpener, 1670",873.636,149.9432,11.428571428571429
"Eldon Base for stackable storage shelf, platinum",872.256,-52.568999999999996,8.571428571428573
"Cameo Peel and Seal, Security-Tint",870.87,10.11,13.76470588235294
Fellowes Superior 10 Outlet Split Surge Protector,867.768,57.089999999999996,26.66666666666667
Executive Impressions Supervisor Wall Clock,867.26,266.072,5.0
"Cameo Clasp Envelope, Security-Tint",866.9289,121.7889,11.321428571428571
Xerox 1913,865.4879999999999,375.0448,4.0
"Jiffy Business Envelopes, Set of 50",865.15,103.23,7.5
"Tenex Light Bulb, Duo Pack",860.88,68.58,11.666666666666666
Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,858.8820000000001,201.07160000000002,2.0
"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",858.858,-9.937199999999999,24.5
"Advantus Light Bulb, Erganomic",858.5563000000001,-66.5437,25.63157894736842
"Ames Manila Envelope, with clear poly window",857.7215,203.9415,11.166666666666664
Green Bar Computer Printout Paper,857.376,380.8728,4.0
"Stockwell Staples, 12 Pack",855.4144,-18.0756,23.058823529411764
"Smead Box, Single Width",853.9920000000001,74.662,18.27777777777778
"Logitech Mouse, Programmable",853.6320000000001,152.332,6.666666666666667
"Hon Removable Labels, Adjustable",851.9475,-62.3925,21.777777777777775
"Hon Metal Bookcases, Gray",851.76,229.9752,0.0
"Belkin 19"" Center-Weighted Shelf, Gray",849.312,-47.184,10.0
"Harbour Creations Legal Exhibit Labels, Laser Printer Compatible",846.581,80.761,18.000000000000004
Panasonic Kx-TS550,846.216,95.1993,20.0
"Advantus Clamps, 12 Pack",845.9567999999999,80.4168,11.421052631578947
"Kleencut Letter Opener, Steel",844.7472,173.0072,17.625
Plantronics 81402,844.672,112.18299999999999,15.000000000000002
GBC VeloBinder Manual Binding System,842.166,280.72200000000004,27.500000000000004
"Hamilton Beach Coffee Grinder, Silver",839.6940999999999,143.3941,15.777777777777777
"Green Bar Parchment Paper, Premium",839.4488,-43.35119999999999,19.43478260869565
"Accos Clamps, Metal",838.5,247.54,15.312500000000002
"Acme Ruler, Steel",837.9885,141.1485,6.176470588235294
"Wilson Jones Index Tab, Economy",837.6185,184.3385,8.634146341463415
"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",834.6,-82.17599999999999,51.24999999999999
"Wilson Jones Index Tab, Clear",834.492,51.252,8.085106382978722
"Advantus Rubber Bands, Metal",832.7707,87.1507,17.19047619047619
"Wilson Jones Binder Covers, Clear",832.333,92.683,10.727272727272727
Motorola HK250 Universal Bluetooth Headset,832.2379999999999,-91.5002,13.333333333333336
"Xerox Message Books, Recycled",832.1560000000001,58.21599999999997,13.0
Xerox 1916,831.98,342.58,14.285714285714285
"Eaton Message Books, Premium",831.775,254.915,18.058823529411764
"Enermax Memo Slips, 8.5 x 11",830.28,239.18,11.11111111111111
"Hon Round Table, Adjustable Height",828.96,113.94,20.0
Balt Solid Wood Rectangular Table,828.0965,-216.2545,26.25
"Bevis Coffee Table, with Bottom Storage",827.268,-394.572,35.0
Safco Industrial Shelving,827.12,-104.1285,12.000000000000002
"Ames Manila Envelope, Recycled",825.282,133.232,13.571428571428571
"Bush Birmingham Collection Bookcase, Dark Cherry",825.174,-117.882,30.0
Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,823.2520000000001,-17.032800000000012,33.33333333333333
"Hamilton Beach Blender, White",823.192,-6.847999999999999,22.857142857142858
"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",822.738,311.7744,4.0
"Okidata Calculator, Red",820.704,14.79400000000001,24.166666666666668
"Smead Shipping Labels, Alphabetical",816.4068,211.6368,10.708333333333332
Global Chrome Stack Chair,815.864,15.083199999999998,26.666666666666668
"Binney & Smith Pens, Fluorescent",813.428,12.688,8.566666666666665
Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,812.1600000000001,235.52639999999997,0.0
"Kraft Manila Envelope, Recycled",809.5329,110.3729,19.1
"Konica Calculator, White",808.6464,96.77640000000001,13.0
"Xerox Parchment Paper, Multicolor",806.85,199.69,10.0
"Harbour Creations Color Coded Labels, Laser Printer Compatible",805.304,209.624,2.8499999999999996
Grandstream GXP1160 VoIP phone,803.692,157.70559999999998,10.000000000000002
"Global Stack Chair with Arms, Black",803.464,125.0166,14.285714285714285
"Eldon Box, Blue",803.3238,143.8638,16.46875
"Eldon Folders, Single Width",802.3050000000001,151.66500000000002,24.545454545454547
"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",802.074,106.47,20.0
"SanDisk Mouse, USB",801.9864,-80.9236,17.6
"SanDisk Computer Printout Paper, Premium",801.1524000000001,51.7424,9.749999999999998
"Enermax Parchment Paper, Multicolor",796.656,88.476,16.090909090909093
"Hon File Folder Labels, Alphabetical",793.971,254.731,11.78125
"Jiffy Peel and Seal, Set of 50",793.5966000000001,157.6766,20.133333333333333
"Cardinal Hole Reinforcements, Recycled",791.35,183.91,11.31111111111111
Logitech MX Performance Wireless Mouse,789.822,211.8159,11.428571428571429
"Stanley Pens, Fluorescent",789.6642,40.2642,12.0
"Advantus Thumb Tacks, Bulk Pack",787.9482,58.9182,15.391304347826088
Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,786.9,147.9372,40.0
"Smead Color Coded Labels, Alphabetical",786.8289,165.96890000000002,15.363636363636363
"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",783.608,299.85,8.571428571428573
"Avery Legal Exhibit Labels, Laser Printer Compatible",783.1404,11.080400000000001,12.375000000000002
"Eldon Light Bulb, Erganomic",782.4076,-21.742400000000004,18.133333333333333
"SanDisk Message Books, Recycled",781.4289,254.9889,15.5
"Eaton Parchment Paper, 8.5 x 11",781.297,182.467,16.923076923076923
"Hon Color Coded Labels, Laser Printer Compatible",781.2819,207.5319,11.782608695652174
"Kraft Business Envelopes, Security-Tint",780.8452,144.3752,4.833333333333333
GBC Premium Transparent Covers with Diagonal Lined Pattern,780.456,49.512800000000006,40.0
JBL Micro Wireless Portable Bluetooth Speaker,779.87,14.997499999999999,23.333333333333336
Logitech Desktop MK120 Mouse and keyboard Combo,778.736,42.536,6.666666666666667
"OIC Push Pins, Bulk Pack",775.6679,95.3179,19.68421052631579
Eldon Radial Chair Mat for Low to Medium Pile Carpets,775.612,135.932,6.666666666666667
Logitech Trackman Marble Mouse,773.742,286.70439999999996,8.88888888888889
"Konica Calculator, Durable",771.5925,90.29249999999999,8.666666666666668
"Hon Legal Exhibit Labels, Alphabetical",771.2384,111.4984,3.0
Belkin F9G930V10-GRY 9 Outlet Surge,770.112,162.57920000000001,16.0
"Binney & Smith Highlighters, Blue",768.9465,-59.1035,18.095238095238095
Xerox 191,767.232,354.2454,2.0
"Stiletto Ruler, High Speed",766.816,96.666,7.777777777777778
"Advantus Rubber Bands, 12 Pack",766.6638,53.06380000000001,17.736842105263158
"Xerox Message Books, Premium",766.4552,242.8152,9.071428571428571
"Global Deluxe Stacking Chair, Gray",764.7,76.9798,21.428571428571427
"GlobeWeis Business Envelopes, Set of 50",764.0004,-43.299600000000005,21.6
"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",763.668,-222.73649999999998,24.0
"Advantus Push Pins, Assorted Sizes",763.092,160.042,12.105263157894738
"Ibico Hole Reinforcements, Durable",760.8455,141.3755,12.033333333333333
"OIC Push Pins, Assorted Sizes",760.758,104.028,8.478260869565217
Logitech G105 Gaming Keyboard,759.936,78.36840000000001,12.000000000000002
"SanDisk Parchment Paper, Premium",759.3024,34.2224,14.833333333333332
Fellowes 8 Outlet Superior Workstation Surge Protector,759.1220000000001,166.84,8.0
AT&T CL2909,755.9399999999999,50.395999999999994,26.666666666666668
Xerox 1951,755.912,244.74200000000002,16.666666666666664
Sauder Barrister Bookcases,754.7336,-294.7672,40.666666666666664
Premium Transparent Presentation Covers by GBC,753.182,284.0692,21.000000000000004
Clarity 53712,752.286,68.6296,15.000000000000002
"Enermax Computer Printout Paper, Multicolor",751.1832,16.963200000000004,18.500000000000004
Ibico Recycled Linen-Style Covers,749.952,262.4832,30.000000000000004
"Accos Clamps, Assorted Sizes",749.496,157.416,7.142857142857142
"Enermax Memo Slips, Multicolor",749.0316,204.7716,12.8
Bush Mission Pointe Library,748.8607999999999,24.156800000000004,17.333333333333336
"Wilson Jones Index Tab, Recycled",747.9422999999999,246.5523,8.303030303030305
Innergie mMini Combo Duo USB Travel Charging Kit,746.834,302.3328,10.000000000000002
Plantronics Encore H101 Dual Earpieces Headset,746.17,163.618,8.571428571428573
"GlobeWeis Business Envelopes, Security-Tint",745.5798,47.659800000000004,10.642857142857142
Xerox 1943,743.432,328.6752,5.0
"Harbour Creations File Folder Labels, Laser Printer Compatible",739.8093,169.3193,11.96551724137931
"Logitech B530 USB Headset - headset - Full size, Binaural",739.8,64.73249999999999,16.0
Belkin 8 Outlet SurgeMaster II Gold Surge Protector,737.754,89.97,22.000000000000004
"Xerox Memo Slips, Recycled",736.9152,138.1152,17.652173913043477
"OIC Push Pins, 12 Pack",736.598,243.398,16.11111111111111
"Smead Shipping Labels, 5000 Label Set",735.4,128.32,6.999999999999999
"Bush Cubix Collection Bookcases, Fully Assembled",729.2339999999999,48.6156,23.333333333333332
RCA ViSYS 25825 Wireless digital phone,727.944,90.993,20.0
O'Sullivan 2-Shelf Heavy-Duty Bookcases,723.842,-133.1092,18.333333333333332
"Fiskars Scissors, Serrated",723.8308,192.98080000000002,12.0
Lexmark MarkNet N8150 Wireless Print Server,723.51,-506.457,70.0
"OIC Clamps, Metal",722.6700000000001,208.55,5.0
Xerox 1964,721.744,314.73519999999996,4.0
"Acco Hole Reinforcements, Durable",721.5616,214.6516,22.27777777777778
Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,718.65,280.2735,0.0
"Xerox Note Cards, Multicolor",714.872,215.882,8.125
"Accos Push Pins, Bulk Pack",711.7704,114.2004,18.166666666666668
Avaya 4621SW VoIP phone,709.92,79.866,20.0
Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,709.5,205.755,0.0
WD My Passport Ultra 500GB Portable External Hard Drive,708.0,120.36,0.0
SAFCO Folding Chair Trolley,705.32,151.3232,16.666666666666664
Panasonic KP-380BK Classic Electric Pencil Sharpener,705.208,111.538,10.000000000000002
Lock-Up Easel 'Spel-Binder',704.691,39.371399999999994,48.57142857142857
Zebra GK420t Direct Thermal/Thermal Transfer Printer,703.71,-938.28,70.0
"Deflect-o EconoMat Nonstudded, No Bevel Mat",702.44,123.96,6.666666666666667
"SanDisk Parchment Paper, 8.5 x 11",701.7415,64.39150000000001,10.7
iHome FM Clock Radio with Lightning Dock,699.9,17.4975,24.000000000000004
"Avery Index Tab, Durable",698.659,100.219,8.61111111111111
"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",698.04,90.74519999999998,28.57142857142857
"Cardinal Index Tab, Durable",694.817,220.96699999999998,12.853658536585366
"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",694.194,-158.48579999999998,25.0
Euro-Pro Shark Turbo Vacuum,693.952,143.74720000000002,5.000000000000001
"Ibico Index Tab, Durable",693.705,128.92499999999998,11.484848484848484
"Hon Shipping Labels, Alphabetical",691.9896,178.0696,13.04761904761905
OtterBox Defender Series Case - Samsung Galaxy S4,689.77,122.959,15.000000000000002
"Accos Push Pins, Assorted Sizes",689.5119,-45.1281,12.842105263157894
"Sanford Pens, Water Color",689.1052000000001,264.1852,13.208333333333332
"OIC Thumb Tacks, Metal",688.7826,7.5626000000000015,11.285714285714286
"Advantus Staples, Metal",688.5192,123.86919999999999,9.727272727272727
Samsung Convoy 3,688.138,-31.077199999999998,20.0
"Elite Scissors, Easy Grip",686.665,11.905,14.000000000000002
"Metal Folding Chairs, Beige, 4/Carton",685.588,115.7354,12.0
Tops White Computer Printout Paper,684.74,321.8278,0.0
"Kleencut Ruler, High Speed",684.4184,90.8284,6.5
Safco Steel Mobile File Cart,683.5519999999999,120.872,8.0
"Avery Shipping Labels, Laser Printer Compatible",683.1525,193.8925,9.782608695652174
"OIC Paper Clips, 12 Pack",682.5588,113.2788,6.695652173913044
"Elite Box Cutter, Steel",681.9138,34.2038,11.400000000000002
"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",681.454,256.1922,15.0
"Jiffy Manila Envelope, Recycled",680.1247999999999,-255.6352,25.363636363636367
Flat Face Poster Frame,678.24,120.9528,30.0
"Advantus Rubber Bands, Assorted Sizes",677.9448,123.0248,13.35294117647059
"Ames Business Envelopes, Set of 50",676.296,-54.20400000000001,18.333333333333332
"Avery File Folder Labels, Alphabetical",675.4766,166.0366,10.772727272727273
Holmes Harmony HEPA Air Purifier for 17 x 20 Room,675.12,290.3016,0.0
"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",673.87,72.07849999999999,6.666666666666667
Hunt Boston Vacuum Mount KS Pencil Sharpener,671.808,153.95600000000002,8.0
"Bevis Training Table, with Bottom Storage",669.96,-482.46,60.0
Tuf-Vin Binders,669.496,234.3236,27.142857142857142
"Advantus Clamps, Metal",668.8039,78.7239,26.263157894736842
Binding Machine Supplies,667.9929999999999,182.6042,18.88888888888889
Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,665.6759999999999,43.706,20.0
"Hon Legal Exhibit Labels, Laser Printer Compatible",664.9939999999999,62.364,15.000000000000002
Fellowes Command Center 5-outlet power strip,664.832,-78.016,25.0
"GlobeWeis Business Envelopes, Recycled",663.892,120.862,16.11111111111111
"Hon Legal Exhibit Labels, 5000 Label Set",663.0,70.94,13.157894736842104
"Smead Legal Exhibit Labels, 5000 Label Set",662.207,-86.553,13.0
"GBC Velobind Prepunched Cover Sets, Regency Series",661.942,-9.244999999999997,41.42857142857142
"Wilson Jones Index Tab, Durable",660.5125,-72.8075,21.40625
Panasonic KX T7731-B Digital phone,659.934,75.9924,20.000000000000004
"Harbour Creations Color Coded Labels, Alphabetical",659.5744,122.2944,19.9047619047619
"Harbour Creations Color Coded Labels, Adjustable",659.232,0.8220000000000018,12.764705882352942
"Xerox Parchment Paper, Premium",656.1932,114.0032,10.708333333333332
Surelock Post Binders,653.984,210.86400000000003,26.25
Hon 61000 Series Interactive Training Tables,653.121,-148.3962,31.11111111111111
Xerox 1886,651.4399999999999,302.728,4.0
"Bush Westfield Collection Bookcases, Dark Cherry Finish",649.376,-97.4064,23.333333333333332
"Novimex Color Coded Labels, Laser Printer Compatible",648.324,150.984,3.1578947368421053
Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,647.84,168.4384,0.0
"Acme Letter Opener, High Speed",644.7821,67.1321,13.0
"Eldon Box, Wire Frame",642.837,116.997,12.5
"Avery Color Coded Labels, 5000 Label Set",641.364,121.884,11.705882352941178
Avery 485,639.03,300.3441,0.0
Safco Drafting Table,638.8199999999999,34.0704,20.0
"Hon Training Table, Rectangular",638.5219999999999,-94.71800000000002,43.33333333333333
"Smead Legal Exhibit Labels, Laser Printer Compatible",637.917,-68.773,20.739130434782606
"Acco Hole Reinforcements, Recycled",637.5563999999999,208.7364,9.777777777777779
"Accos Thumb Tacks, Assorted Sizes",637.0812,-21.278799999999997,15.285714285714286
"Computer Room Manger, 14""",636.6080000000001,179.28959999999998,14.285714285714285
"SanDisk Memo Slips, Recycled",635.627,109.567,10.0
"OIC Thumb Tacks, Assorted Sizes",633.984,196.954,11.76470588235294
"Strathmore #10 Envelopes, Ultimate White",632.52,309.9348,0.0
Belkin 7 Outlet SurgeMaster II,631.68,176.8704,0.0
"Tenex Stacking Tray, Durable",631.591,43.590999999999994,18.46153846153846
"GlobeWeis Clasp Envelope, Security-Tint",628.653,185.25300000000001,11.35
"Elite Scissors, High Speed",628.587,56.667000000000016,28.57142857142857
"Novimex Color Coded Labels, Alphabetical",627.7488,50.428799999999995,11.857142857142858
